name ra dec qso bal redshift u uerr g gerr r rerr i ierr z zerr yAperMag3 yAperMag3Err jAperMag3 jAperMag3Err hAperMag3 hAperMag3Err kAperMag3 kAperMag3Err W1 W1err W2 W2err W3 W3err W4 W4err
 flux_cq1620+2955.fits  245.1705  29.91849  1.0  0.0  3.36  25.3841  0.678946  19.77871  0.041909  19.19127  0.048123  18.95643  0.053603  18.75652  0.059067  17.852346  0.023121  17.302608  0.018747  16.735483  0.023982  15.903423  0.025651  14.632  0.042  14.125  0.053  11.194  0.127  8.577  0.356
 flux_cq1626+2517.fits  246.5879  25.28722  1.0  0.0  1.25  20.63139  0.056903  20.08133  0.029149  19.3545  0.015202  19.22255  0.020958  19.17622  0.04023  18.317122  0.031691  17.982626  0.033268  17.207571  0.039275  16.48456  0.040959  15.166  0.04  14.0  0.043  11.019  0.093  8.354  0.232
 flux_cq1634+2811.fits  98.66502  28.19397  1.0  0.0  2.6  23.18299  0.485599  19.75809  0.01514  18.31214  0.009638  17.54094  0.009315  17.09989  0.017087  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  14.8  0.037  14.694  0.102  12.408  9999.0  8.324  9999.0
 flux_cq0000+0557.fits  0.141579  5.964936  1.0  0.0  3.31  22.74778  0.447436  20.35518  0.026976  19.79255  0.022111  19.45479  0.025573  19.13762  0.055195  18.559256  0.040358  17.906183  0.036576  17.420143  0.050868  16.817066  0.056755  15.358  0.048  14.607  0.069  11.554  0.187  8.886  0.426
 flux_cq0011+0122.fits  2.769438  1.382228  1.0  0.0  1.11  19.59858  0.031957  18.87512  0.019083  18.30772  0.017537  18.14546  0.014632  18.01248  0.024052  17.053177  0.015514  16.810154  0.018149  16.140676  0.017412  15.516267  0.015368  14.496  0.034  13.33  0.04  10.412  0.086  7.57  0.18
 flux_cq0014+0939.fits  3.555938  9.651797  1.0  1.0  3.19  21.68835  0.176601  19.41269  0.025554  18.76897  0.016301  18.34205  0.018857  18.1902  0.031363  17.483469  0.018669  17.027992  0.019884  16.523483  0.025821  15.972192  0.029883  15.25  0.047  14.284  0.056  10.555  0.083  8.28  0.266
 flux_cq0022+0147.fits  5.601737  1.792008  1.0  0.0  1.15  18.95238  0.0306  18.0719  0.042278  17.53409  0.030246  17.42004  0.033488  17.29899  0.022123  16.616156  0.01025  16.499084  0.014216  15.853715  0.015236  15.181185  0.013776  13.7  0.031  12.444  0.026  9.913  0.055  7.535  0.181
 flux_cq0043+1136.fits  10.81935  5.828425  1.0  1.0  3.32  20.32317  0.045406  19.5624  0.027899  18.76806  0.023851  18.44378  0.018643  18.18818  0.02415  17.447712  0.01709  17.172297  0.020703  16.48445  0.022671  15.743796  0.019783  14.376  0.033  12.943  0.042  10.679  0.256  7.706  9999.0
 flux_cq0044+0817.fits  11.12659  8.287164  1.0  1.0  3.35  21.6822  0.156988  19.3979  0.026507  18.86184  0.03667  18.66551  0.019848  18.59572  0.045923  18.006136  0.022174  17.529415  0.033024  16.96971  0.046293  16.346804  0.039968  15.546  0.057  14.83  0.096  11.35  0.186  8.259  9999.0
 flux_cq0046+0839.fits  11.64123  8.653828  1.0  1.0  2.85  23.4324  0.79572  20.23789  0.026418  19.72783  0.031846  19.11918  0.02855  18.73435  0.050145  17.664362  0.029384 -999999500.0 -999999500.0  16.665462  0.025071  16.042112  0.024706  15.215  0.048  14.496  0.065  12.63  0.508  8.462  9999.0
 flux_cq0047+0826_g4.fits  11.90498  8.444019  1.0  1.0  1.95  18.18698  0.023611  17.95431  0.027436  17.289  0.019129  16.93343  0.021862  16.85253  0.018653  16.277943  0.00737 -999999500.0 -999999500.0  15.401455  0.01044  14.838937  0.009585  13.97  0.029  12.94  0.031  9.77  0.046  7.586  0.159
 flux_cq0120+0351.fits  20.12538  3.863022  1.0  0.0  3.09  22.85135  0.413048  19.49176  0.026675  18.94045  0.019286  18.8104  0.019247  18.68906  0.040038  18.07434  0.025215  17.638678  0.027502  17.25624  0.043268  16.617336  0.041933  15.668  0.052  14.692  0.068  11.634  0.204  8.41  9999.0
 flux_cq0243+0355.fits  40.87133  3.933194  1.0  0.0  3.3  23.29071  0.730448  18.36531  0.016656  17.85397  0.015952  17.64953  0.020017  17.48794  0.027766  16.688372  0.010907  16.15315  0.009747  15.72829  0.019413  15.087573  0.016073  14.139  0.027  13.413  0.038  9.462  0.037  7.119  0.089
 flux_cq0318+0424.fits  49.63966  4.578744  1.0  1.0  3.06  20.74125  0.067897  19.7272  0.020648  19.20803  0.016457  19.0566  0.025278  18.73785  0.039046  18.193644  0.033658  17.78203  0.04089  17.14322  0.04022  16.431314  0.039123  15.298  0.047  14.339  0.058  11.113  0.123  8.481  9999.0
 flux_cq1606+2902.fits  241.6169  29.05939  1.0  1.0  1.82  18.75173  0.021067  18.11993  0.016131  17.53462  0.014349  17.20925  0.013676  16.97658  0.022177  16.487713  0.009309  15.89212  0.006076  15.185555  0.006746  14.122854  0.005581  12.412  0.023  11.197  0.021  8.573  0.021  6.271  0.044
 flux_cq1611+2354.fits  242.9229  24.8895  1.0  0.0  0.78  21.61192  0.091933  20.49867  0.024787  19.74931  0.019786  19.35498  0.021956  19.02546  0.04884  18.337364  0.030407  17.493093  0.019982  16.837477  0.030907  15.726837  0.022933  13.958  0.029  12.7  0.026  9.905  0.048  7.666  0.121
 flux_cq1639+3157.fits  249.9915  31.95742  1.0  0.0  0.81  21.40016  0.0843  20.3173  0.023187  19.61044  0.020583  19.20676  0.021504  18.85963  0.040527  18.403059  0.03041  17.289526  0.018173  16.71851  0.03674  15.318213  0.016223  13.444  0.025  12.199  0.023  9.619  0.033  7.368  0.101
 flux_cq2229+0324.fits  337.3132  3.414642  1.0  0.0  2.64  22.26724  0.266378  20.76757  0.031935  19.89808  0.025459  19.35097  0.024972  18.95095  0.043159  17.845543  0.023013  17.417988  0.026351  16.799772  0.045835  16.160873  0.034991  15.137  0.044  14.096  0.054  10.754  0.103  8.473  0.319
 flux_cq2247+0146.fits  341.8345  1.768042  1.0  1.0  2.1  21.32524  0.116278  20.18051  0.028057  19.19145  0.014395  18.67073  0.016074  18.33147  0.029069  17.738573  0.021051  17.458546  0.024341  16.784796  0.024626  16.029282  0.024291  99.0  99.0  99.0  99.0  99.0  99.0  99.0  99.0
 flux_cq2253+1141.fits  343.3752  11.68842  1.0  1.0  2.4  21.02103  0.144108  19.91093  0.033856  19.19568  0.019887  18.93763  0.020867  18.49229  0.048365  17.833067  0.019013  17.434278  0.020361  16.881868  0.031736  16.001783  0.024482  15.261  0.044  13.963  0.047  10.555  0.077  8.406  9999.0
 flux_cq2305+0117.fits  346.4535  1.294897  1.0  0.0  0.83  22.01994  0.161322  20.21089  0.026695  19.63396  0.017789  19.27347  0.023149  19.00879  0.038549  18.280293  0.043031  17.945862  0.044364  17.220192  0.065261  16.493889  0.055599  15.456  0.052  14.459  0.068  10.846  0.111  8.645  0.375
 flux_cq2311+1444.fits  347.9106  14.74353  1.0  0.0  3.31  22.84534  0.335604  19.81871  0.019804  19.19124  0.016391  18.93522  0.016855  18.84286  0.04517  18.195333  0.03608  17.751087  0.040854  17.446886  0.053175  16.710678  0.056743  16.089  0.077  14.926  0.089  11.504  0.175  9.112  9999.0
 flux_cq2330+1009.fits  352.7497  10.16373  1.0  1.0  3.11  21.73643  0.129763  19.7042  0.02371  19.2063  0.01753  18.75163  0.021561  18.32998  0.031469  17.540882  0.020318  17.005867  0.021128  16.30713  0.024698  15.666814  0.021239  14.747  0.035  14.153  0.058  11.805  0.246  8.927  9999.0
 flux_cq2351+1429.fits  357.7771  14.49428  1.0  1.0  2.96  23.12859  0.489469  20.66703  0.029563  20.14791  0.027022  19.65973  0.027464  19.42658  0.072525  18.42519  0.043238  17.898664  0.04977  17.26205  0.061583  16.651356  0.051389  15.787  0.06  15.032  0.097  12.131  0.32  8.9  9999.0
 flux_cq0209-0017.fits  32.40629 -0.291694  0.0  0.0  0.0  22.42347  0.187325  20.56984  0.031388  19.67994  0.025942  19.39223  0.023394  19.1457  0.04305  18.66558  0.045447  18.119377  0.046378  17.67762  0.088726  17.153955  0.078597  17.434  0.171  16.633  9999.0  12.659  0.378  9.422  9999.0
 flux_cq0355-0053.fits  58.94542 -0.894361  1.0  0.0  2.55  20.96066  0.066092  20.33996  0.028817  19.4518  0.016986  19.13305  0.019379  18.75771  0.03442  18.193531  0.029536  17.92869  0.034761  17.278177  0.031429  16.533457  0.036838  15.807  0.068  14.989  0.097  12.062  0.383  8.903  9999.0
 flux_cq2140-0057.fits  325.2173 -0.961889  0.0  0.0  0.0  23.00259  0.33741  21.06534  0.040057  20.12165  0.023797  19.79131  0.024363  19.60621  0.072844  18.923883  0.062602  18.537842  0.077083  18.099716  0.124695  17.5603  0.105149  99.0  99.0  99.0  99.0  99.0  99.0  99.0  99.0
 flux_cq2215-0042.fits  333.7649 -0.700278  1.0  0.0  3.1  22.68406  0.344524  21.71741  0.066087  20.72647  0.036158  20.38314  0.039323  20.0345  0.109208  18.865118  0.06341  18.383982  0.068462  17.947529  0.129831  17.299158  0.109275  16.548  0.111  15.914  0.223  12.565  9999.0  8.628  9999.0
 flux_cq2239-0104.fits  339.8637 -1.071556  1.0  1.0  2.62  21.67509  0.12508  20.74276  0.040906  19.88815  0.022534  19.51375  0.023969  19.26549  0.052042  18.480965  0.038626  18.241068  0.072312  17.505085  0.069831  16.962172  0.065211  15.95  0.066  15.034  0.101  11.237  0.154  8.288  0.241
 flux_cq2333+0113.fits  353.3979  1.224833  1.0  1.0  3.25  24.75806  0.83361  20.69805  0.02974  19.84876  0.025489  19.46099  0.023925  19.3077  0.050454  18.45722  0.036257  17.821444  0.055614  17.332737  0.057781  16.671646  0.053759  15.928  0.077  15.261  0.132  11.758  0.244  8.797  9999.0
 flux_cq2354+0044.fits  358.5843  0.737639  0.0  0.0  0.0  22.4717  0.199467  20.91404  0.032754  20.05411  0.020664  19.69534  0.030502  19.47211  0.055145  18.85543  0.07271  18.4565  0.063166  17.97869  0.129493  17.425734  0.122609  99.0  99.0  99.0  99.0  99.0  99.0  99.0  99.0
 flux_cq2254+0638.fits  343.6344  6.640558  0.0  0.0  0.0  21.20666  0.081432  19.34093  0.017976  18.40466  0.018386  17.90554  0.016049  17.48104  0.032893  16.611412  0.010042  16.095898  0.010395  15.477664  0.010726  14.929965  0.010506  14.1  0.031  13.025  0.031  9.361  0.035  7.24  0.102
 flux_cq2303+0630.fits  345.8241  2.636  1.0  0.0  0.99  20.26052  0.050125  19.29278  0.018995  18.79135  0.025387  18.49404  0.02095  18.29016  0.032215  17.78482  0.019785  17.569649  0.027542  17.044273  0.034506  16.507841  0.036861  15.713  0.06  14.382  0.061  10.942  0.113  8.589  0.352
 flux_cq2326+0642.fits  351.7034  6.709989  1.0  0.0  1.25  20.0763  0.042731  19.35966  0.022985  18.79086  0.01496  18.57628  0.017075  18.56914  0.035308  17.870813  0.02578  17.649841  0.035483  16.894518  0.040596  16.338203  0.043701  14.894  0.038  13.576  0.039  10.64  0.088  8.179  0.236
 flux_cq2358+0339.fits  359.6395  3.665497  1.0  1.0  2.09  19.25426  0.030358  18.47142  0.018859  17.90693  0.013571  17.69228  0.016355  17.50481  0.029673  16.744303  0.009685 -999999500.0 -999999500.0  15.910175  0.014981  15.1895  0.014409  14.309  0.031  13.024  0.031  9.594  0.041  7.542  0.144
 flux_cq0355-0025.fits  58.96904 -0.417833  1.0  0.0  1.07  19.93534  0.037383  19.39324  0.016557  18.73287  0.017751  18.61051  0.033076  18.50083  0.031648  17.575874  0.017929  17.421572  0.020231  16.717276  0.018954  15.84402  0.021469  14.26  0.03  12.805  0.029  9.922  0.047  7.352  0.107
 flux_cq0831+0930.fits  127.9265  9.508278  1.0  1.0  1.96  22.22608  0.164504  20.7248  0.026714  19.51935  0.016598  18.90839  0.016812  18.62002  0.027426  18.063383  0.041756  17.723059  0.029762  16.99908  0.057755  16.414984  0.027709  15.188  0.044  13.725  0.054  10.699  0.132  8.155  0.289
 flux_cq0832+0606.fits  128.1209  6.100167  1.0  1.0  2.57  22.03002  0.177555  20.69665  0.029684  19.66629  0.021852  19.35046  0.023883  19.09269  0.054109  18.221733  0.031252  17.936739  0.030916  17.228815  0.037655  16.5982  0.037853  15.904  0.072  14.5  0.075  10.703  0.104  8.592  0.388
 flux_cq1106+0300.fits  166.5527  3.013639  1.0  0.0  0.73  20.17956  0.049338  18.59835  0.018578  17.64576  0.01581  17.10596  0.016626  16.74439  0.021865  16.035547  0.006311  15.473083  0.005637  14.835962  0.006054  14.150949  0.005582  12.746  0.024  11.472  0.021  8.416  0.026  5.91  0.05
 flux_cq1115+0333.fits  168.9572  3.56425  1.0  0.0  3.1  21.47151  0.124107  19.56052  0.038077  18.91124  0.021511  18.50907  0.022551  18.23957  0.030129  17.559347  0.017694  17.00061  0.018067  16.556284  0.028968  15.988003  0.028615  15.011  0.041  14.112  0.051  10.853  0.111  8.23  0.256
 flux_cq1207+1341.fits  181.9968  13.68756  1.0  1.0  2.37  20.38335  0.069785  19.12929  0.022485  18.38693  0.025983  18.09789  0.028387  17.80539  0.021829  17.204954  0.015123  16.89707  0.013094  16.103645  0.012796  15.234543  0.012478  14.667  0.035  13.454  0.036  10.036  0.051  8.044  0.206
 flux_cq1233+1304.fits  188.4817  13.06922  1.0  1.0  2.34  20.1334  0.040947  18.46554  0.01815  17.69457  0.015302  17.38696  0.012663  17.17457  0.018074  16.623352  0.011437  16.403494  0.010294  15.843771  0.01208  15.004711  0.011701  14.544  0.031  13.827  0.04  10.805  0.099  8.42  0.245
 flux_cq1315+0440.fits  198.8375  4.666806  1.0  1.0  2.17  23.73069  0.740645  19.29461  0.021036  18.69986  0.015004  18.39488  0.016732  18.01343  0.026041  17.565094  0.016477 -999999500.0 -999999500.0  16.514984  0.02385  15.510155  0.017095  14.706  0.033  13.393  0.034  9.728  0.044  7.555  0.117
 flux_cq0008+0835.fits  2.062583  8.590466  1.0  0.0  1.19  19.18788  0.027245  18.78453  0.022484  18.23549  0.017536  18.12285  0.014919  18.09469  0.025713  17.112654  0.01414 -999999500.0 -999999500.0  16.479551  0.016389  15.823751  0.017973  14.362  0.032  12.906  0.03  9.741  0.044  7.185  0.095
 flux_cq0008+0846.fits  2.105529  8.773945  1.0  0.0  1.23  19.64568  0.037667  19.39437  0.029366  18.83624  0.018126  18.63781  0.018406  18.46935  0.038914  17.833042  0.02528 -999999500.0 -999999500.0  16.804731  0.044159  16.280046  0.03708  14.898  0.04  13.497  0.037  10.275  0.07  7.734  0.171
 flux_cq0012+0651.fits  3.230579  6.856322  1.0  0.0  1.12  19.99366  0.03485  19.36233  0.023388  18.71752  0.018972  18.41918  0.021097  18.32989  0.026226  17.302448  0.017504  17.221752  0.02412  16.541649  0.032195  15.740767  0.023407  14.318  0.034  12.982  0.031  9.863  0.053  7.369  0.129
 flux_cq0012+0944.fits  3.006613  9.733947  1.0  1.0  2.03  19.77635  0.042348  18.76242  0.023138  18.12761  0.02215  17.89856  0.017011  17.56864  0.021678  16.968744  0.012695  16.744072  0.015704  16.148113  0.01924  15.592545  0.020672  14.774  0.039  13.672  0.044  10.394  0.077  8.053  0.214
 flux_cq0018+1133.fits  4.605929  11.55045  1.0  0.0  1.9  20.35814  0.059217  19.61564  0.026545  19.0277  0.021149  18.59606  0.023678  18.31672  0.031727  17.611353  0.023365  17.244974  0.025849  16.817272  0.036068  16.197477  0.038712  14.883  0.041  13.514  0.04  10.135  0.066  7.878  0.188
 flux_cq0034+0950.fits  8.617066  9.839067  1.0  0.0  0.28  19.15583  0.030912  18.92664  0.018056  18.41208  0.020245  18.19418  0.018192  17.70148  0.028083  16.964401  0.013426  16.545261  0.011993  15.832176  0.015565  14.875411  0.01099  13.362  0.027  12.18  0.03  9.141  0.08  6.871  0.189
 flux_cq0043+0549.fits  10.81935  5.828425  1.0  0.0  1.22  20.32317  0.045406  19.5624  0.027899  18.76806  0.023851  18.44378  0.018643  18.18818  0.02415  17.447712  0.01709  17.172297  0.020703  16.48445  0.022671  15.743796  0.019783  14.376  0.033  12.943  0.042  10.679  0.256  7.706  9999.0
 flux_cq0044+1250.fits  11.12659  8.287164  1.0  1.0  2.35  21.6822  0.156988  19.3979  0.026507  18.86184  0.03667  18.66551  0.019848  18.59572  0.045923  18.006136  0.022174  17.529415  0.033024  16.96971  0.046293  16.346804  0.039968  15.546  0.057  14.83  0.096  11.35  0.186  8.259  9999.0
 flux_cq0051+1542.fits  12.97785  15.70164  1.0  1.0  1.9  20.40512  0.044456  19.52399  0.01742  18.82401  0.018174  18.49271  0.020162  18.36757  0.026555  17.772284  0.02129  17.394915  0.034214  16.904335  0.032336  16.252811  0.039064  15.452  0.05  14.432  0.06  11.445  0.165  8.638  0.35
 flux_cq0057+1155.fits  14.38317  11.92004  1.0  0.0  0.6  21.19  0.097331  19.57573  0.027418  18.6136  0.019902  18.00518  0.014351  17.80152  0.027569  16.499638  0.008961  16.375513  0.010424  15.647352  0.01342  14.619611  0.009434  12.764  0.027  11.497  0.022  8.734  0.026  6.501  0.059
 flux_cq0118+0323.fits  19.5566  3.392861  1.0  1.0  2.16  19.9227  0.037438  19.18887  0.017114  18.62232  0.013235  18.38134  0.015715  18.05865  0.023927  17.41009  0.016001  17.19687  0.019557  16.669876  0.026347  15.756684  0.019635  15.216  0.04  13.924  0.043  10.547  0.077  8.116  0.21
 flux_cq0119+0817.fits  19.78827  8.298297  1.0  1.0  1.95  20.32348  0.051494  19.70502  0.019278  19.08127  0.023061  18.64246  0.019587  18.31802  0.030836  17.64775  0.01928  17.294579  0.020714  16.881649  0.038922  16.28123  0.033109  15.048  0.038  13.966  0.043  10.63  0.074  8.23  0.195
 flux_cq0122+0325.fits  20.54115  3.428789  1.0  1.0  2.1  18.97088  0.025701  18.61255  0.016109  17.86009  0.020399  17.39586  0.012621  17.15261  0.017244  16.712133  0.009317  16.419844  0.010138  15.733587  0.011119  15.063206  0.010542  14.501  0.029  13.508  0.033  10.587  0.068  8.433  0.239
 flux_cq0138+0636.fits  24.58286  6.610014  1.0  1.0  1.8  20.47423  0.053873  19.72325  0.032003  18.91849  0.016102  18.52978  0.017941  18.47079  0.030675  17.813974  0.024775  17.376707  0.027866  16.900734  0.038686  16.296446  0.034233  15.214  0.039  13.992  0.041  10.844  0.087  7.814  0.136
 flux_cq0143+1509.fits  25.82452  15.15428  1.0  0.0  3.76  21.56095  0.147612  20.33078  0.037659  19.34717  0.020675  19.16789  0.024705  18.96852  0.051806  18.278141  0.039564  17.985737  0.050581  17.259981  0.057329  16.624739  0.054159  15.852  0.052  15.06  0.08  11.975  0.217  8.939  9999.0
 flux_cq0155+0438.fits  28.76553  4.641783  1.0  0.0  1.13  19.71361  0.042312  19.07157  0.027137  18.37057  0.01937  18.08791  0.018612  17.97897  0.033337  17.005323  0.014944  16.738226  0.018803  15.944883  0.014852  15.047219  0.012967  13.564  0.025  12.279  0.023  9.377  0.032  6.939  0.074
 flux_cq0201+0223.fits  30.30955  2.392581  1.0  0.0  2.24  20.49281  0.054811  19.73348  0.022404  19.07595  0.024421  18.7165  0.018613  18.37111  0.031442  17.689735  0.024522  17.217585  0.024673  16.56206  0.025197  15.793978  0.019982  15.268  0.041  14.408  0.055  11.606  0.165  9.13  0.443
 flux_cq0208+0521.fits  32.06584  5.351669  1.0  0.0  1.07  20.73832  0.083608  19.89504  0.026358  19.10827  0.01762  18.80658  0.027191  18.45959  0.036643  17.802565  0.020197  17.45957  0.025547  16.903074  0.026588  16.03313  0.024365  14.209  0.028  12.76  0.026  9.834  0.04  7.691  0.117
 flux_cq0211+1214.fits  32.84748  12.23367  1.0  0.0  2.11  20.16372  0.046149  19.14532  0.02057  18.31696  0.017699  18.11188  0.01964  17.91031  0.029017  17.38346  0.018885  17.197916  0.023684  16.625742  0.026619  16.03434  0.026692  14.918  0.036  13.519  0.034  10.148  0.048  7.652  0.114
 flux_cq0226+0729.fits  36.70963  7.497994  1.0  0.0  2.21  20.70407  0.064567  19.66854  0.026233  19.05057  0.019458  18.75136  0.015386  18.33772  0.029125  17.476086  0.021667  17.111721  0.028293  16.46461  0.021223  15.571967  0.018498  15.033  0.035  13.892  0.042  10.753  0.075  8.331  0.211
 flux_cq0318+0434.fits  49.63966  4.578744  1.0  1.0  2.38  20.74125  0.067897  19.7272  0.020648  19.20803  0.016457  19.0566  0.025278  18.73785  0.039046  18.193644  0.033658  17.78203  0.04089  17.14322  0.04022  16.431314  0.039123  15.298  0.047  14.339  0.058  11.113  0.123  8.481  9999.0
 flux_cq0329+0553.fits  52.3151  5.894325  1.0  0.0  1.11  20.12512  0.052228  19.62523  0.02079  18.9266  0.023028  18.62865  0.02326  18.33654  0.029611  17.524323  0.019183  17.182346  0.023352  16.381575  0.021651  15.67144  0.0195  14.271  0.032  12.872  0.03  9.769  0.046  7.556  0.135
 flux_cq1600+2911.fits  240.1416  29.18791  1.0  0.0  2.0  21.0709  0.07151  20.63623  0.026854  19.84704  0.018804  19.42123  0.021723  19.07331  0.036559  18.485323  0.058655  18.014364  0.037403  17.559551  0.058096  16.894968  0.057552  15.615  0.043  14.337  0.045  10.995  0.072  8.958  0.313
 flux_cq1603+2512.fits  240.8691  25.20398  1.0  1.0  1.92  21.04706  0.06765  20.83408  0.028029  20.21912  0.024517  19.61619  0.020574  19.01565  0.044745  18.154356  0.026244  17.413944  0.018333  16.768023  0.030573  15.965833  0.028093  15.032  0.037  13.582  0.034  9.867  0.042  7.623  0.137
 flux_cq1633+2851.fits  248.4601  28.86577  1.0  0.0  1.14  21.27604  0.082864  20.32199  0.021886  19.4418  0.019221  19.07068  0.019394  18.77406  0.033715  17.787498  0.025389  17.665003  0.041244  16.93296  0.033725  16.18255  0.031518  14.789  0.038  13.389  0.033  10.709  0.077  8.704  0.32
 flux_cq2203-0052.fits  330.7859 -0.876261  1.0  0.0  1.24  20.23146  0.044362  19.64687  0.020284  19.04799  0.015114  18.88196  0.018825  18.68511  0.037486  17.883486  0.030358  17.43459  0.031461  16.655264  0.042335  16.025192  0.032486  14.716  0.038  13.37  0.038  10.442  0.091  8.307  0.33
 flux_cq2217+0359.fits  334.4188  3.992717  1.0  0.0  0.98  21.16117  0.097953  20.28384  0.028828  19.43716  0.026215  19.13564  0.022521  18.79675  0.047117  17.9751  0.026825  17.163921  0.020626  17.034424  0.059999  16.174208  0.037013  14.734  0.038  13.651  0.039  10.334  0.067  7.852  0.193
 flux_cq2222+0604.fits  335.5279  6.071031  1.0  1.0  2.45  21.13146  0.093434  20.17239  0.025146  19.4013  0.02022  18.97809  0.017756  18.64992  0.035577  18.00974  0.024318  17.77141  0.035872  17.08162  0.043897  16.552774  0.048746  16.063  0.071  15.032  0.1  12.012  0.309  9.089  9999.0
 flux_cq2231+0509.fits  337.8167  5.163506  1.0  1.0  1.76  20.9677  0.099953  19.80033  0.02193  19.09569  0.020425  18.52555  0.018813  18.31561  0.034903  17.575981  0.024803  17.056725  0.022214  16.450443  0.039096  15.735584  0.031132  14.427  0.034  13.004  0.032  9.935  0.063  8.456  0.32
 flux_cq2241+0818.fits  340.466  8.316414  1.0  0.0  2.43  20.3932  0.060805  19.56737  0.019735  19.06108  0.015553  18.92167  0.018272  18.53063  0.035134  17.956839  0.026492 -999999500.0 -999999500.0  17.07903  0.036517  16.181768  0.031074  15.584  0.051  14.321  0.056  10.971  0.109  8.524  9999.0
 flux_cq2303+0238.fits  345.8241  2.636  1.0  1.0  2.22  20.26052  0.050125  19.29278  0.018995  18.79135  0.025387  18.49404  0.02095  18.29016  0.032215  17.78482  0.019785  17.569649  0.027542  17.044273  0.034506  16.507841  0.036861  15.713  0.06  14.382  0.061  10.942  0.113  8.589  0.352
 flux_cq2313+0955.fits  348.394  9.916675  1.0  0.0  1.06  20.86255  0.077224  19.79088  0.025782  18.93493  0.01866  18.72736  0.020775  18.48809  0.032045  17.45677  0.016055  17.27348  0.02232  16.560318  0.028511  15.648736  0.018983  14.134  0.031  12.849  0.029  10.143  0.058  7.742  0.158
 flux_cq2326+1423.fits  351.6707  14.38427  1.0  1.0  2.54  21.25797  0.083355  19.94362  0.021027  19.02215  0.021788  18.49234  0.025531  18.25644  0.03324  17.59573  0.025669  17.369192  0.035796  16.794436  0.040656  16.115692  0.037999  14.768  0.036  14.262  0.053  11.712  0.201  8.96  0.453
 flux_cq2333+0619.fits  353.2976  6.325331  1.0  1.0  2.72  21.27578  0.089044  19.8307  0.020876  19.314  0.015791  19.0378  0.025864  18.82692  0.041653  17.898205  0.026493  17.524454  0.029004  17.042791  0.036793  16.458397  0.038835  15.131  0.044  14.224  0.06  10.478  0.089  8.079  0.219
 flux_cq2340+0121.fits  355.2261  1.361483  1.0  1.0  2.15  20.49654  0.060662  19.60629  0.02403  18.83351  0.020624  18.36583  0.018142  18.04488  0.027248  17.402084  0.016764  17.058416  0.028772  16.31758  0.02522  15.451784  0.018915  14.775  0.039  13.627  0.039  10.505  0.074  8.653  0.367
 flux_cq2348+0716.fits  357.1853  7.282872  1.0  0.0  0.88  19.61205  0.033854  19.06598  0.019919  18.4905  0.015518  18.33249  0.019997  18.03941  0.026608  17.430647  0.021068  16.632843  0.019926  16.404907  0.021342  15.578266  0.018421  14.12  0.03  12.892  0.03  10.059  0.059  7.487  0.136
 flux_cq0001+0233.fits  0.3425  2.552972  1.0  1.0  1.89  19.28024  0.032993  18.68143  0.017056  17.86382  0.016117  17.40133  0.016777  17.27513  0.020584  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  14.217  0.032  13.218  0.034  10.39  0.082  8.658  9999.0
 flux_cq0025+0220.fits  6.293083  2.335097  1.0  0.0  2.04  21.01631  0.084816  19.86799  0.02226  18.93895  0.021022  18.44699  0.021133  18.04737  0.025703  17.34178  0.015497  17.00095  0.018608  16.457207  0.021833  15.896237  0.0214  14.774  0.038  13.467  0.038  10.169  0.059  8.28  0.244
 flux_cq0026+0640.fits  6.551917  6.676889  1.0  0.0  1.2  20.38497  0.054651  19.41109  0.021065  18.8272  0.020305  18.72943  0.019188  18.64245  0.033031  17.968025  0.03362  17.981876  0.064373  17.251158  0.056536  16.393597  0.041979  14.701  0.037  13.163  0.034  10.48  0.082  8.069  0.222
 flux_cq0038+1426.fits  9.526792  14.43411  1.0  1.0  2.55  20.66399  0.056795  19.35669  0.01976  18.79589  0.013071  18.66902  0.020009  18.3634  0.041095  17.668037  0.020716  17.37407  0.023976  16.854748  0.027698  16.134596  0.030001  15.397  0.052  14.137  0.055  10.713  0.093  8.373  0.294
 flux_cq0053+0216.fits  13.40417  2.276833  1.0  0.0  0.99  20.43934  0.057034  19.46385  0.019909  18.58012  0.014608  18.23244  0.020175  17.84109  0.023302  17.144669  0.012886  16.334597  0.010046  15.8704  0.015593  15.090127  0.011803  13.567  0.027  12.302  0.024  9.659  0.042  7.151  0.097
 flux_cq0102+0249.fits  15.56987  2.831256  1.0  0.0  3.49  21.28734  0.108974  19.31662  0.02429  18.69046  0.019618  18.57555  0.023867  18.64435  0.037501  18.1833  0.029399  17.584743  0.030986  17.070536  0.039998  16.416382  0.039033  15.54  0.055  14.983  0.097  11.171  0.14  8.538  0.361
 flux_cq0121+0455.fits  20.43967  4.917917  1.0  0.0  0.84  20.23766  0.058729  18.87797  0.026351  18.17017  0.013727  17.88191  0.023276  17.61781  0.024283  17.485474  0.019405  16.734064  0.016731  16.351952  0.023811  15.464563  0.017222  13.977  0.027  12.961  0.028  10.172  0.054  7.818  0.142
 flux_cq1517+0817.fits  229.4821  8.291028  1.0  0.0  0.66  20.7946  0.06494  19.64144  0.022407  19.13891  0.020196  18.70773  0.019686  18.62977  0.033013  17.552044  0.018383  17.523571  0.024553  16.853851  0.030744  16.045052  0.025102  14.649  0.03  13.444  0.029  10.865  0.069  8.297  0.177
